Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2026-08-14 12:12:48	376	639	1	1.5	1.5	0	0	3	0	0	0	2	1	0	0	2.5	0.5	0	0	2.25	0.75	0.367		33.9309	271.462	7.82254	0	230.543	0.331553	1024.28	1		0.0708984	12.1148	48.4336	0	54.7664	-1.57016	
2026-08-14 12:08:35	333	640	1	0	0.5	0	0	7.5	0.5	0	0	2.5	0.5	0	0	3	0.5	0	0	3.25	0.5	1.19		27.5494	328.136	0.625988	0	22.7224	0.290425	1606.15	1		0.0708984	12.1148	49.6031	0	54.7665	-1.57021	
2026-08-14 12:12:59	378	641	1	2.5	1.5	0	0	4	0	0	0	3	1	0	0	3.5	0.5	0	0	3.25	0.75	0.367		35.5659	249.5	9.88039	0	277.805	0.303809	1234.26	1		0.0797607	12.1148	48.4336	0	54.7664	-1.57017	
2026-08-14 12:08:53	336	642	2	0	1	0	0	7.5	1	0	0	1	1	0	0	1.5	1	0	0	2.5	1	0.478		24.6349	370.872	1.27167	0	51.6205	0.220193	936.986	1		0.0708984	12.1236	49.4731	0	54.7665	-1.5702	
2026-08-14 12:13:05	379	643	1	3	1.5	0	0	4.5	0	0	0	3.5	1	0	0	4	0.5	0	0	3.75	0.75	0.367		31.7708	289.024	8.45021	0	265.974	0.277289	1181.69	1		0.0708984	12.1148	48.3036	0	54.7664	-1.57017	
2026-08-14 12:08:17	330	644	3	0	0	0	0	7.5	0	0	0	5.5	0	0	0	6	0	0	0	4.75	0	0.706		21.7113	420.692	1.38727	0	63.8963	0.263443	2208.1	1		0.0708984	12.0705	49.733	0	54.7665	-1.57021	
2026-08-14 12:12:53	377	645	1	2	1.5	0	0	3.5	0	0	0	2.5	1	0	0	3	0.5	0	0	2.75	0.75	0.367		30.4918	302.475	8.32156	0	272.911	0.319005	1212.51	1		0.0708984	12.1148	48.4336	0	54.7664	-1.57016	
2026-08-14 12:13:11	380	646	1	3.5	1.5	0	0	5	0	0	0	4	1	0	0	4.5	0.5	0	0	4.25	0.75	0.367		31.952	287.178	8.05286	0	252.03	0.257456	1119.74	1		0.0708984	12.1148	48.3036	0	54.7664	-1.57017	
2026-08-14 12:08:17	330	647	2	0	0	0	0	7.5	0	0	0	5	0	0	0	5.5	0	0	0	4.5	0	0.951		21.7113	420.692	0.825466	0	38.0202	0.224867	2021.36	1		0.0708984	12.0705	49.733	0	54.7665	-1.57021	
2026-08-14 12:13:16	381	648	1	4	1.5	0	0	5.5	0	0	0	4.5	1	0	0	5	0.5	0	0	4.75	0.75	0.367		29.6522	311.729	8.62945	0	291.023	0.307272	1292.98	1		0.0708984	12.1148	48.3036	0	54.7664	-1.57018	
2026-08-14 12:10:14	349	649	1	2.5	0	0	0	2.5	1.5	0	0	2.5	0.5	0	0	2.5	1	0	0	2.5	0.75	0.259		35.5051	257.233	11.0481	0	311.169	0.341278	977.567	1		0.0708984	12.1148	48.9533	0	54.7664	-1.57018	
2026-08-14 12:13:33	384	650	1	5.5	1.5	0	0	7	0	0	0	6	1	0	0	6.5	0.5	0	0	6.25	0.75	0.367		27.3656	336.856	10.0958	0	368.921	0.273533	1639.07	1		0.0708984	12.1148	48.3036	0	54.7664	-1.57018	
2026-08-14 12:10:54	356	651	1	6	0	0	0	6	1.5	0	0	6	0.5	0	0	6	1	0	0	6	0.75	0.259		20.3231	432.695	8.17249	0	402.127	0.257413	1263.32	1		0.0708984	12.1148	48.8234	0	54.7664	-1.57017	
2026-08-14 12:13:51	387	652	1	3	0.5	0	0	3.5	0.5	0	0	0	0.5	0	0	7.5	0.5	0	0	3.5	0.5	1.366		37.1809	246.239	0.763575	0	20.5368	0.37375	1711.43	1		0.0708984	12.1148	48.1737	0	54.7664	-1.57017	
2026-08-14 12:14:30	394	653	1	4	1.5	0	0	4.5	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	4	1.5	1.366		42.1358	218.778	0.605174	0	14.3625	0.401238	1196.89	1		0.0797607	12.1148	48.1737	0	54.7664	-1.57016	
2026-08-14 12:14:25	393	654	1	6	1	0	0	6.5	1	0	0	0	1	0	0	7.5	1	0	0	5	1	0.478		26.451	348.249	2.11462	0	79.9446	0.257113	1451.11	1		0.0708984	12.1148	48.1737	0	54.7664	-1.57016	
2026-08-14 12:13:56	388	655	1	4.5	0.5	0	0	5	0.5	0	0	0	0.5	0	0	7.5	0.5	0	0	4.25	0.5	1.19		32.1838	286.237	0.747445	0	23.2242	0.341476	1641.62	1		0.0708984	12.1148	48.1737	0	54.7664	-1.57018	
2026-08-14 12:09:00	337	656	3	0	1	0	0	7.5	1	0	0	3.5	1	0	0	4	1	0	0	3.75	1	1.431		24.6947	371.431	0.413331	0	16.7377	0.0653882	1472.32	1		0.0708984	12.1148	49.4731	0	54.7665	-1.57021	
2026-08-14 12:08:11	329	657	2	0	0	0	0	7.5	0	0	0	3	0	0	0	3.5	0	0	0	3.5	0	1.366		21.8301	423.135	0.474	0	21.7131	0.224646	1809.46	1		0.0708984	12.0793	49.733	0	54.7665	-1.57021	
2026-08-14 12:14:08	390	658	1	0.5	1	0	0	1	1	0	0	0	1	0	0	7.5	1	0	0	2.25	1	0.262		35.1364	260.279	3.58135	0	101.927	0.292613	633.464	1		0.0797607	12.1148	48.3036	0	54.7664	-1.57018	
2026-08-14 12:14:13	391	659	1	4.5	1	0	0	5	1	0	0	0	1	0	0	7.5	1	0	0	4.25	1	1.19		46.3403	199.934	0.993978	0	21.4495	0.315326	1516.18	1		0.0797607	12.1059	48.1737	0	54.7664	-1.57017	
2026-08-14 12:09:45	344	660	1	0	0	0	0	0	1.5	0	0	0	0.5	0	0	0	1	0	0	0	0.75	0.259		27.1844	341.854	7.63303	0	280.788	0.310893	882.12	1		0.0708984	12.1148	49.0833	0	54.7664	-1.5702	
2026-08-14 12:14:36	395	661	1	6	1.5	0	0	6.5	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	5	1.5	0.478		21.2834	424.829	0.862424	0	40.5211	0.327196	735.515	1		0.0708984	12.1148	48.0437	0	54.7664	-1.57016	
