Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2026-08-14 11:40:17	200	358	1	3.5	1.5	0	0	5	0	0	0	4	1	0	0	4.5	0.5	0	0	4.25	0.75	0.367		32.004	287.137	9.17323	0	286.627	0.258132	1273.45	1		0.0708984	12.1325	47.6539	0	54.7664	-1.5702	
2026-08-14 11:35:27	150	359	2	0	0	0	0	7.5	0	0	0	5	0	0	0	5.5	0	0	0	4.5	0	0.951		21.8903	418.075	0.835151	0	38.1517	0.167772	2028.35	1		0.0708984	12.1502	48.3036	0	54.7665	-1.57016	
2026-08-14 11:40:22	201	360	1	4	1.5	0	0	5.5	0	0	0	4.5	1	0	0	5	0.5	0	0	4.75	0.75	0.367		29.6399	311.332	9.55903	0	322.506	0.292965	1432.85	1		0.0708984	12.1325	47.5239	0	54.7664	-1.5702	
2026-08-14 11:37:21	169	361	1	2.5	0	0	0	2.5	1.5	0	0	2.5	0.5	0	0	2.5	1	0	0	2.5	0.75	0.259		35.6197	256.125	11.1117	0	311.953	0.339716	980.03	1		0.0708984	12.1325	47.7838	0	54.7664	-1.57019	
2026-08-14 11:40:39	204	362	1	5.5	1.5	0	0	7	0	0	0	6	1	0	0	6.5	0.5	0	0	6.25	0.75	0.367		27.3591	336.357	10.9389	0	399.827	0.271098	1776.39	1		0.0708984	12.1236	47.6539	0	54.7664	-1.57019	
2026-08-14 11:38:01	176	363	1	6	0	0	0	6	1.5	0	0	6	0.5	0	0	6	1	0	0	6	0.75	0.259		20.7977	425.302	9	0	432.741	0.25182	1359.5	1		0.0708984	12.1325	47.7838	0	54.7665	-1.57021	
2026-08-14 11:40:56	207	364	1	3	0.5	0	0	3.5	0.5	0	0	0	0.5	0	0	7.5	0.5	0	0	3.5	0.5	1.366		33.3776	274.08	0.653908	0	19.5912	0.429333	1632.63	1		0.0708984	12.1236	47.6539	0	54.7664	-1.57017	
2026-08-14 11:41:35	214	365	1	4	1.5	0	0	4.5	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	4	1.5	1.366		37.719	243.701	0.54947	0	14.5674	0.441054	1213.98	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57013	
2026-08-14 11:41:30	213	366	1	6	1	0	0	6.5	1	0	0	0	1	0	0	7.5	1	0	0	5	1	0.478		26.6959	349.011	2.10662	0	78.9118	0.240448	1432.36	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57014	
2026-08-14 11:41:02	208	367	1	4.5	0.5	0	0	5	0.5	0	0	0	0.5	0	0	7.5	0.5	0	0	4.25	0.5	1.19		27.8314	329.478	0.636778	0	22.8799	0.376048	1617.28	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57016	
2026-08-14 11:36:10	157	368	3	0	1	0	0	7.5	1	0	0	3.5	1	0	0	4	1	0	0	3.75	1	1.431		25.1782	363.513	0.437627	0	17.3812	0.182167	1528.93	1		0.0708984	12.0616	48.0437	0	54.7664	-1.57013	
2026-08-14 11:35:22	149	369	2	0	0	0	0	7.5	0	0	0	3	0	0	0	3.5	0	0	0	3.5	0	1.366		21.9511	419.871	0.473259	0	21.5597	0.234039	1796.67	1		0.0620361	12.1502	48.3036	0	54.7665	-1.57017	
2026-08-14 11:41:13	210	370	1	0.5	1	0	0	1	1	0	0	0	1	0	0	7.5	1	0	0	2.25	1	0.262		35.2511	259.321	3.59131	0	101.878	0.293069	633.16	1		0.0708984	12.1325	47.6539	0	54.7664	-1.57015	
2026-08-14 11:41:19	211	371	1	4.5	1	0	0	5	1	0	0	0	1	0	0	7.5	1	0	0	4.25	1	1.19		34.6541	264.662	0.710769	0	20.5104	0.407614	1449.79	1		0.0797607	12.1148	47.6539	0	54.7664	-1.57015	
2026-08-14 11:36:53	164	372	1	0	0	0	0	0	1.5	0	0	0	0.5	0	0	0	1	0	0	0	0.75	0.259		27.2416	340.407	7.65898	0	281.15	0.307723	883.259	1		0.0708984	12.1325	47.9138	0	54.7665	-1.57018	
2026-08-14 11:41:41	215	373	1	6	1.5	0	0	6.5	1.5	0	0	0	1.5	0	0	7.5	1.5	0	0	5	1.5	0.478		21.7046	421.636	0.885256	0	40.7865	0.28603	740.334	1		0.0708984	12.1236	47.6539	0	54.7664	-1.57012	
