Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2026-07-30 14:14:31	723	1884	3	0	0	0	0	15.5	0	0	0	1.5	0	0	0	2	0	0	0	4.75	0	0.668		30.7029	296.586	0.983068	0	32.0188	0.295679	1188.22	1		0.0088623	12.3718	40.117	0	54.7665	-1.56999	
2026-07-30 14:15:11	729	1885	4	0	0	0	0	15.5	0	0	0	14	0	0	0	14.5	0	0	0	11	0	0.466		30.707	293.529	0.47074	0	15.33	0.0812323	286.845	1		0.0088623	12.23	40.117	0	54.7664	-1.56996	
2026-07-30 14:14:54	726	1886	1	0	0	0	0	15.5	0	0	0	6.5	0	0	0	7	0	0	0	7.25	0	2.843		30.8307	295.876	0.0451516	0	1.4645	0.0550384	525.064	1		0.0088623	12.2388	40.117	0	54.7664	-1.56997	
2026-07-30 14:15:48	735	1887	2	0	0.5	0	0	15.5	0.5	0	0	9	0.5	0	0	9.5	0.5	0	0	8.5	0.5	2.694		25.6995	357.495	0.016424	0	0.63908	0.172122	215.093	1		0.0088623	12.2743	39.3374	0	54.7664	-1.56996	
2026-07-30 14:14:31	723	1888	2	0	0	0	0	15.5	0	0	0	1	0	0	0	1.5	0	0	0	4.5	0	0.466		30.7029	296.586	1.56964	0	51.1237	0.256683	956.591	1		0.0088623	12.3718	40.117	0	54.7665	-1.56999	
2026-07-30 14:15:00	727	1889	4	0	0	0	0	15.5	0	0	0	10	0	0	0	10.5	0	0	0	9	0	2.274		30.7111	294.338	0.0282628	0	0.92028	0.283263	252.021	1		0.0088623	12.3097	40.117	0	54.7664	-1.56996	
2026-07-30 14:14:31	723	1890	1	0	0	0	0	15.5	0	0	0	0.5	0	0	0	1	0	0	0	4.25	0	0.26		30.7029	296.586	4.87921	0	158.917	0.302817	996.215	1		0.0088623	12.3718	40.117	0	54.7665	-1.56999	
2026-07-30 14:15:06	728	1891	3	0	0	0	0	15.5	0	0	0	11.5	0	0	0	12	0	0	0	9.75	0	1.541		30.7063	294.064	0.0440338	0	1.43403	0.96091	229.051	1		0.0088623	12.23	40.117	0	54.7664	-1.56996	
2026-07-30 14:15:06	728	1892	4	0	0	0	0	15.5	0	0	0	12	0	0	0	12.5	0	0	0	10	0	1.309		30.7063	294.064	0.0578948	0	1.88544	0.271677	232.502	1		0.0088623	12.23	40.117	0	54.7664	-1.56996	
2026-07-30 14:15:18	730	1893	1	0	0	0	0	15.5	0	0	0	14.5	0	0	0	15	0	0	0	11.25	0	0.26		30.8303	295.161	1.38425	0	44.8991	0.50698	281.462	1		0.0088623	12.23	39.7272	0	54.7664	-1.56996	
2026-07-30 14:15:23	731	1894	1	0	0.5	0	0	15.5	0.5	0	0	0.5	0.5	0	0	1	0.5	0	0	4.25	0.5	0.26		25.6386	358.623	2.86688	0	111.819	0.221358	700.969	1		0.0088623	12.3097	39.9871	0	54.7664	-1.56996	
2026-07-30 14:15:23	731	1895	2	0	0.5	0	0	15.5	0.5	0	0	1	0.5	0	0	1.5	0.5	0	0	4.5	0.5	0.466		25.6386	358.623	0.880865	0	34.357	0.299828	642.865	1		0.0088623	12.3097	39.9871	0	54.7664	-1.56996	
2026-07-30 14:15:59	737	1896	3	0	0.5	0	0	15.5	0.5	0	0	13.5	0.5	0	0	14	0.5	0	0	10.75	0.5	0.668		25.5783	354.795	0.199793	0	7.81103	0.0855995	289.868	1		0.0088623	12.2388	39.7272	0	54.7665	-1.56996	
2026-07-30 14:15:29	732	1897	2	0	0.5	0	0	15.5	0.5	0	0	3	0.5	0	0	3.5	0.5	0	0	5.5	0.5	1.309		25.5745	357.081	0.209748	0	8.20146	0.306416	1011.36	1		0.0088623	12.2388	39.8571	0	54.7664	-1.56996	
2026-07-30 14:15:29	732	1898	3	0	0.5	0	0	15.5	0.5	0	0	3.5	0.5	0	0	4	0.5	0	0	5.75	0.5	1.541		25.5745	357.081	0.139404	0	5.4509	0.100025	870.645	1		0.0088623	12.2388	39.8571	0	54.7664	-1.56996	
2026-07-30 14:16:11	739	1899	1	1.5	0	0	0	2	0	0	0	0	0	0	0	15.5	0	0	0	4.75	0	0.668		31.8578	287.562	1.01596	0	31.8906	1.18012	1183.46	1		0.0088623	12.3009	39.5972	0	54.7665	-1.56996	
2026-07-30 14:15:36	733	1900	1	0	0.5	0	0	15.5	0.5	0	0	4.5	0.5	0	0	5	0.5	0	0	6.25	0.5	2.03		25.637	357.607	0.0914123	0	3.56563	0.177344	843.785	1		0.0088623	12.3009	39.8571	0	54.7664	-1.56996	
2026-07-30 14:15:36	733	1901	3	0	0.5	0	0	15.5	0.5	0	0	5.5	0.5	0	0	6	0.5	0	0	6.75	0.5	2.5		25.637	357.607	0.0457505	0	1.78455	0.0694511	549.244	1		0.0088623	12.3009	39.8571	0	54.7664	-1.56996	
2026-07-30 14:15:36	733	1902	4	0	0.5	0	0	15.5	0.5	0	0	6	0.5	0	0	6.5	0.5	0	0	7	0.5	2.694		25.637	357.607	0.0399381	0	1.55783	0.978986	524.313	1		0.0088623	12.3009	39.8571	0	54.7664	-1.56996	
2026-07-30 14:16:23	741	1903	1	4	0	0	0	4.5	0	0	0	0	0	0	0	15.5	0	0	0	6	0	1.783		30.0434	302.221	0.141848	0	4.72143	4.75852	934.929	1		0.0088623	12.3097	39.4673	0	54.7665	-1.56996	
2026-07-30 14:15:41	734	1904	1	0	0.5	0	0	15.5	0.5	0	0	6.5	0.5	0	0	7	0.5	0	0	7.25	0.5	2.843		25.5728	356.006	0.0352572	0	1.3787	1.50631	494.302	1		0.0088623	12.3009	39.8571	0	54.7664	-1.56996	
2026-07-30 14:14:54	726	1905	2	0	0	0	0	15.5	0	0	0	7	0	0	0	7.5	0	0	0	7.5	0	2.935		30.8307	295.876	0.0321012	0	1.04121	1.28151	387.64	1		0.0088623	12.2388	40.117	0	54.7664	-1.56997	
2026-07-30 14:15:41	734	1906	2	0	0.5	0	0	15.5	0.5	0	0	7	0.5	0	0	7.5	0.5	0	0	7.5	0.5	2.935		25.5728	356.006	0.0200535	0	0.784171	0.661434	291.946	1		0.0088623	12.3009	39.8571	0	54.7664	-1.56996	
2026-07-30 14:15:29	732	1907	4	0	0.5	0	0	15.5	0.5	0	0	4	0.5	0	0	4.5	0.5	0	0	6	0.5	1.783		25.5745	357.081	0.0999917	0	3.90983	0.0910942	774.216	1		0.0088623	12.2388	39.8571	0	54.7664	-1.56996	
2026-07-30 14:15:48	735	1908	1	0	0.5	0	0	15.5	0.5	0	0	8.5	0.5	0	0	9	0.5	0	0	8.25	0.5	2.843		25.6995	357.495	0.0160513	0	0.624576	0.457007	223.928	1		0.0088623	12.2743	39.3374	0	54.7664	-1.56996	
2026-07-30 14:14:47	725	1909	1	0	0	0	0	15.5	0	0	0	4.5	0	0	0	5	0	0	0	6.25	0	2.03		30.7025	294.974	0.122858	0	4.00157	0.510457	946.946	1		0.0088623	12.3275	40.247	0	54.7664	-1.56997	
2026-07-30 14:15:11	729	1910	2	0	0	0	0	15.5	0	0	0	13	0	0	0	13.5	0	0	0	10.5	0	0.874		30.707	293.529	0.157877	0	5.14139	0.00801575	314.095	1		0.0088623	12.23	40.117	0	54.7664	-1.56996	
2026-07-30 14:15:48	735	1911	3	0	0.5	0	0	15.5	0.5	0	0	9.5	0.5	0	0	10	0.5	0	0	8.75	0.5	2.5		25.6995	357.495	0.0173289	0	0.674288	0.0225465	207.531	1		0.0088623	12.2743	39.3374	0	54.7664	-1.56996	
2026-07-30 14:15:48	735	1912	4	0	0.5	0	0	15.5	0.5	0	0	10	0.5	0	0	10.5	0.5	0	0	9	0.5	2.274		25.6995	357.495	0.0221733	0	0.862791	0.476089	236.277	1		0.0088623	12.2743	39.3374	0	54.7664	-1.56996	
2026-07-30 14:15:53	736	1913	2	0	0.5	0	0	15.5	0.5	0	0	11	0.5	0	0	11.5	0.5	0	0	9.5	0.5	1.783		25.5805	355.357	0.0255867	0	1.00024	0.122786	198.066	1		0.0088623	12.2388	39.7272	0	54.7665	-1.56996	
2026-07-30 14:15:53	736	1914	3	0	0.5	0	0	15.5	0.5	0	0	11.5	0.5	0	0	12	0.5	0	0	9.75	0.5	1.541		25.5805	355.357	0.0373716	0	1.46094	0.693907	233.349	1		0.0088623	12.2388	39.7272	0	54.7665	-1.56996	
